id,author,author-aux,author-orcid,booktitle,cdate,cdrom,cite,cite-label,crossref,editor,editor-orcid,ee,ee-type,i,journal,key,mdate,month,note,note-type,number,pages,publisher,publtype,sub,sup,title,title-bibtex,tt,url,volume,year
397,E. Levitin,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI01-08,2017-06-08,,,,,,,informal,,,Reduction of Generalized Semi-Infinite Programming Problems to Semi-Infinite or Piece-Wise Smooth Programming Problems,,,,01-08,2001.0
398,Alexander Kaplan|Rainer Tichatschke,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI96-27,2017-06-08,,,,,,,informal,,,Proximal Interior Point Approach in Convex Programming,,,,96-27,1996.0
399,Subhendu Bikash Hazra|Volker Schulz 0001,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI02-12,2020-08-21,,,,,,,informal,,,Numerical Parameter Identification in Non-isothermal Multiphase Multicomponent Flow through Porous Media,,,,02-12,2002.0
400,Alexander Kaplan|Rainer Tichatschke,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI97-10,2017-06-08,,,,,,,informal,,,Regularized Penalty Method for Parabolic Optimal Control Problems,,,,97-10,1997.0
401,Ulrich Hertrampf,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI96-07,2017-06-08,,,,,,,informal,,,On the Acceptance Power of Groups and Semigroups,,,,96-07,1996.0
402,Anna Slobodová|Christoph Meinel,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI94-17,2017-06-08,,,,,,,informal,,,A Unifying Theoretical Background for Some BDD-based Data Structures,,,,94-17,1994.0
403,Alexander Kaplan|Rainer Tichatschke,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI01-01,2017-06-08,,,,,,,informal,,,Non-quadratic Proximal Regularization with Application to Variational Inequalities in Hilbert Spaces,,,,01-01,2001.0
404,Stasys Jukna,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI95-11,2017-06-08,,,,,,,informal,,,On Communication Games with More than Two Players,,,,95-11,1995.0
405,Christoph Meinel|Mikail Gevantmakher,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI04-04,2017-06-08,,,,,,,informal,,,TI-jPACS - eine frei verfügbare leistungsfähige Plattform zur medizinischen Bildverarbeitung und -visualisierung,,,,04-04,2004.0
406,Ekkehard W. Sachs|Tankred Rautert,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI95-12,2017-06-08,,,,,,,informal,,,Computational Design of Optimal Output Feedback Controllers,,,,95-12,1995.0
407,Christoph Meinel|Jochen Bern,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI99-16,2017-06-08,,,,,,,informal,,,One Step Further: Integrating Electronic Submission and the Reviewing Process,,,,99-16,1999.0
408,Christoph Meinel|Jordan Gergov,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI92-10,2017-06-08,,,,,,,informal,,,Efficient Analysis and Manipulation of OBDDs can be Extended to Read-once-only Branching Programs,,,,92-10,1992.0
409,Dieter Baum|Luciano Lenzini,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI92-21,2017-06-08,,,,,,,informal,,,Performance Analysis of SDN Specific Error Procedures: Comparison of Step-by-Step and End-to-End Schemes,,,,92-21,1992.0
410,S. Rotin,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI00-08,2017-06-08,,,,,,,informal,,,Reduction of Some Optimal Control Problems with Variational Inequalities to Ill-Posed Optimal Control Problems with Linear State Equations,,,,00-08,2000.0
411,Dieter Baum,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI95-22,2017-06-08,,,,,,,informal,,,On Approximate Solution Methods for Multi-Queue Systems with 1-Limited Deterministic Service,,,,95-22,1995.0
412,Anna Slobodová|Christoph Meinel|Jochen Bern,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI95-03,2017-06-08,,,,,,,informal,,,Global Rebuilding of OBDD's - Tunneling Memory Requirement Maxima,,,,95-03,1995.0
413,Jürgen Huschens,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI92-18,2017-06-08,,,,,,,informal,,,On the Use of Product Structure in Secant Methods for Nonlinear Least Squares Problems,,,,92-18,1992.0
414,Martin Gugat,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI96-21,2017-06-08,,,,,,,informal,,,Ein Newtonverfahren zur zeitoptimalen Vibrationsdämpfung,,,,96-21,1996.0
415,Dirk Frosch,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI92-13,2017-06-08,,,,,,,informal,,,Product Form Solutions for Closed Synchronized Systems of Stochastic Sequential Processes,,,,92-13,1992.0
416,Abdelouahed Hamdi,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI98-26,2017-06-08,,,,,,,informal,,,Convergence Results on Proximal Method of Multipliers in Nonconvex Programming,,,,98-26,1998.0
417,El-Sayed M. E. Mostafa|Friedemann Leibfritz,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI00-03,2017-06-08,,,,,,,informal,,,Optimal Static Output Feedback Design By Using a Trust Region Interior Point Method,,,,00-03,2000.0
418,Christoph W. Keßler|Craig Smith|Helmut Seidl,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI99-10,2017-06-08,,,,,,,informal,,,The SPARAMAT Approach to Automatic Comprehension of Sparse Matrix Computations,,,,99-10,1999.0
419,Dieter Baum|Vladimir V. Kalashnikov,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI02-16,2017-06-08,,,,,,,informal,,,No-Waiting Stations with Special Arrival Processes and Customer Motion,,,,02-16,2002.0
420,Dieter Baum,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI96-36,2017-06-08,,,,,,,informal,,,Ein Faltungskalkül für Matrizenfolgen und verallgemeinerte Poisson-Gruppenprozesse,,,,96-36,1996.0
421,C. Ould Ahmed Salem|N. Lehdili,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI98-30,2017-06-08,,,,,,,informal,,,Proximal Methods: Decomposition and Selection,,,,98-30,1998.0
422,Christoph Meinel|Harald Sack|Volker Schillings,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI01-15,2017-06-08,,,,,,,informal,,,IDDS: An Interactive Decentallzed Documentation System,,,,01-15,2001.0
423,Lothar Breuer,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI00-06,2017-06-08,,,,,,,informal,,,The Inhomogeneous BMAP/G/infinity Queue,,,,00-06,2000.0
424,Christoph Meinel|Fabio Somenzi|Thorsten Theobald,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI97-14,2017-06-08,,,,,,,informal,,,Function Decomposition and Synthesis Using Linear Sifting,,,,97-14,1997.0
425,Friedemann Leibfritz,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI99-03,2017-06-08,,,,,,,informal,,,Static Output Feedback Design by Using a Newton-SQP Interior Point Method,,,,99-03,1999.0
426,Christoph W. Keßler|Helmut Seidl,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI95-23,2017-06-08,,,,,,,informal,,,Language Support for Synchronous Parallel Critical Sections,,,,95-23,1995.0
427,Jürgen Huschens,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI92-19,2017-06-08,,,,,,,informal,,,On a Fast Algorithm for Constrained Nonlinear Least Squares Problems,,,,92-19,1992.0
428,Martin Mundhenk,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI99-22,2017-06-08,,,,,,,informal,,,The complexity of optimal small policies,,,,99-22,1999.0
429,Carsten Damm|Christoph Meinel|Matthias Krause 0001|Stephan Waack,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI92-01,2017-06-08,,,,,,,informal,,,Separating Counting Communication Complexity Classes,,,,92-01,1992.0
430,Christian Stangier|Christoph Meinel,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI97-28,2017-06-08,,,,,,,informal,,,OBDD-based Verification of Communication Protocols - Methods for the Verification of Data Link Protocols,,,,97-28,1997.0
431,Andreas Brieden|Peter Gritzmann,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI96-28,2017-06-08,,,,,,,informal,,,On Helly's Theorem: Algorithms and Extensions,,,,96-28,1996.0
432,Peter Gritzmann|Victor Klee,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI94-07,2017-06-08,,,,,,,informal,,,On the Complexity of some Basic Problems in Computational Convexity: II. Volume and mixed volumes,,,,94-07,1994.0
433,Dieter Baum,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI96-10,2017-06-08,,,,,,,informal,,,BMAP/G/1-Queues: Properties of the Fundamental-Period-Matrix G,,,,96-10,1996.0
434,Lothar Breuer|Marco Gilbert,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI00-09,2017-06-08,,,,,,,informal,,,Parameter Estimation for BMAPs,,,,00-09,2000.0
435,Anna Slobodová|Christoph Meinel,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI96-40,2017-06-08,,,,,,,informal,,,Speeding up Variable Reordering of OBDDs.,,,,96-40,1996.0
436,Helmut Seidl,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI95-08,2017-06-08,,,,,,,informal,,,A Modal µ-Calculus for Durational Transition Systems,,,,95-08,1995.0
437,Belinda B. King,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI96-43,2017-06-08,,,,,,,informal,,,Representation of Feedback Operators for Hyperbolic Partial Differential Equation Control Problems,,,,96-43,1996.0
438,Lars Abbe,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI99-30,2017-06-08,,,,,,,informal,,,Two Logarithmic Barrier Methods for Convex Semi-Infinite Programming Problems,,,,99-30,1999.0
439,Anna Slobodová|Christoph Meinel,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI93-09,2017-06-08,,,,,,,informal,,,Efficient Manipulation of FBDDs by Means of a Modified OBDD-Package,,,,93-09,1993.0
440,Helmut Seidl|Sebastian Maneth|Thomas Perst,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI06-04,2017-06-08,,,,,,,informal,,,Exact XML Type Checking in Polynomial Time.,,,,06-04,2006.0
441,Helmut Finner|Markus Roters,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI96-18,2017-06-08,,,,,,,informal,,,"Log-concavity and Inequalities for Chi-square, F and Beta Distributions with Applications in Multiple Comparisons",,,,96-18,1996.0
442,S. Rotin,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI98-02,2017-06-08,,,,,,,informal,,,Regularisierte Strafmethoden für inkorrekt gestellte Kontrollprobleme mit linearen Zustandsgleichungen,,,,98-02,1998.0
443,A. Battermann|Ekkehard W. Sachs,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI00-10,2017-06-08,,,,,,,informal,,,An Indefinite Preconditioner for KKT Systems Arising in Optimal Control Problems,,,,00-10,2000.0
444,Friedemann Leibfritz,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI95-16,2017-06-08,,,,,,,informal,,,Logarithmic Barrier Methods for Solving the Optimal Output Feedback Problem,,,,95-16,1995.0
445,Dieter Baum|Vladimir V. Kalashnikov,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI01-02,2017-06-08,,,,,,,informal,,,Stochastic Models for Communication Networks with Moving Customers,,,,01-02,2001.0
446,Peter Gritzmann|Victor Klee,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI93-06,2017-06-08,,,,,,,informal,,,Computational Complexity of Inner and Outer j-RADII of Polytopes in Finite-Dimensional Normed Spaces,,,,93-06,1993.0
447,Nguyen V. Thoai,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI96-45,2017-06-08,,,,,,,informal,,,Utility Function Program with or without Explicit Form of Utility Function,,,,96-45,1996.0
448,Klaus Jansen,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI92-11,2017-06-08,,,,,,,informal,,,Scheduling with Constrained Processor Allocation for Interval Orders,,,,92-11,1992.0
449,Carsten Damm|Jirí Sgall|Stasys Jukna,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI95-17,2017-06-08,,,,,,,informal,,,Some Bounds on Multiparty Communication Complexity of Pointer Jumping,,,,95-17,1995.0
450,Subhendu Bikash Hazra,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI04-07,2017-06-08,,,,,,,informal,,,An Efficient Method for Aerodynamic Shape Optimization,,,,04-07,2004.0
451,Dieter Baum,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI98-03,2017-06-08,,,,,,,informal,,,Zum Gleichgewichtsverhalten von Markov-Prozessen,,,,98-03,1998.0
452,Klaus Jansen,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI93-04,2017-06-08,,,,,,,informal,,,Scheduling of Conditional Executed Jobs on Unrelated Processors,,,,93-04,1993.0
453,Nguyen V. Thoai|Reiner Horst,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI93-15,2017-06-08,,,,,,,informal,,,Constraint Decomposition Algorithms in Global Optimization,,,,93-15,1993.0
454,Carsten Damm,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI93-07,2017-06-08,,,,,,,informal,,,How Much ExOR Improves on OR?,,,,93-07,1993.0
455,Dieter Baum|Gurami Tsitsiashvili|M. A. Osipova|N. V. Koliev,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI01-11,2017-06-08,,,,,,,informal,,,A Product Theorem for Markov Chains with Application to PF-Queueing Networks,,,,01-11,2001.0
456,Martin Gugat,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI00-04,2017-06-08,,,,,,,informal,,,Zur Berechnung optimaler Steuerungen über Momentenungleichungen,,,,00-04,2000.0
457,Lothar Breuer,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI02-02,2017-06-08,,,,,,,informal,,,On the Distribution of càdlàg Processes without Explosions,,,,02-02,2002.0
458,Oleg V. Khamisov,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI97-11,2020-03-09,,,,,,,informal,,,On Optimization Properties of Functions with a Concave Minorant,,,,97-11,1997.0
459,Dieter Baum,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI99-15,2017-06-08,,,,,,,informal,,,Phasentyp-Verteilungen und Matrix-analytische Methoden,,,,99-15,1999.0
460,Christoph Meinel|Jochen Bern,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI97-16,2017-06-08,,,,,,,informal,,,The Electronic Colloquium on Computational Complexity (ECCC): A Digital Library in Use,,,,97-16,1997.0
462,Christian Fecht|Helmut Seidl,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI96-11,2017-06-08,,,,,,,informal,,,An Even Faster Solver for General Systems of Equations,,,,96-11,1996.0
463,Carsten Damm|Markus Holzer 0001,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI94-12,2017-06-08,,,,,,,informal,,,Inductive Counting below LOGSPACE,,,,94-12,1994.0
464,Harald Luschgy|Siegfried Graf,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI02-04,2017-06-08,,,,,,,informal,,,Quantization for Probability Measures with Respect to the Geometric Mean Error,,,,02-04,2002.0
465,Christoph Meinel|Jordan Gergov,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI92-07,2017-06-08,,,,,,,informal,,,Analysis and Manipulation of Boolean Functions in Terms of Decision Graphs,,,,92-07,1992.0
466,Dieter Baum,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI99-18,2017-06-08,,,,,,,informal,,,On MAPA/G/K/K Stations,,,,99-18,1999.0
467,Lothar Breuer,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI01-14,2017-06-08,,,,,,,informal,,,An EM Algorithm for Batch Markovian Arrival Processes and its Comparison to a Simpler Estimation Procedure,,,,01-14,2001.0
468,Alexander Kaplan|Rainer Tichatschke,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI97-07,2017-06-08,,,,,,,informal,,,Stable Methods for Variational Inequalities with Set Valued Monotone Operators,,,,97-07,1997.0
469,Martin Mundhenk,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI95-02,2017-06-08,,,,,,,informal,,,Monotonous Oracle Machines,,,,95-02,1995.0
470,Carsten Damm|Stasys Jukna,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI95-09,2017-06-08,,,,,,,informal,,,On Multiparity Games for Pointer Jumping,,,,95-09,1995.0
471,Helmut Seidl|Markus Müller-Olm|Varmo Vene,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI02-10,2017-06-08,,,,,,,informal,,,Interprocedural Invariants,,,,02-10,2002.0
472,Christoph Meinel|Stephan Waack,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI94-04,2017-06-08,,,,,,,informal,,,"The Möbius Function, Variations Ranks, and Theta(n)-Bounds on the Modular Communication Complexity of the Undirected Graph Connectivity Problem",,,,94-04,1994.0
473,Klaus Jansen,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI92-12,2017-06-08,,,,,,,informal,,,On the Complexity of One Branching Graphs,,,,92-12,1992.0
474,Christoph Meinel,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI92-05,2017-06-08,,,,,,,informal,,,A Note on Möbius Functions and the Communication Complexity of the Graph-Accessability-Problem,,,,92-05,1992.0
475,Christoph Meinel|Feng Cheng 0002|Paul Ferring,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI03-05,2017-06-08,,,,,,,informal,,,Lock-Keeper Technology - A New Network Security Solution,,,,03-05,2003.0
476,Martin Luckow|Norbert Th. Müller,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI94-15,2017-06-08,,,,,,,informal,,,Cascade: A Simple and Efficient Algorithm for Priority Queues,,,,94-15,1994.0
477,Christoph Meinel|Jordan Gergov,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI93-12,2017-06-08,,,,,,,informal,,,Efficient Boolean Manipulation with OBDD's can be Extended to FBDD's,,,,93-12,1993.0
478,Christoph Meinel|Harald Sack,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI97-15,2017-06-08,,,,,,,informal,,,Case Study: Manipulating xor-OBDDs by Means of Signatures,,,,97-15,1997.0
479,Dirk Frosch-Wilke,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI93-02,2017-06-08,,,,,,,informal,,,Exact Analysis of Closed Synchronized Systems of Stochastic Sequential Processes,,,,93-02,1993.0
480,Lothar Breuer,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI00-11,2017-06-08,,,,,,,informal,,,Operator-Geometric Solutions for the M/G/k Queue and its Variants,,,,00-11,2000.0
481,M. Nast|Nguyen V. Thoai|Reiner Horst,,,,,,,,,,,,,,"Universität Trier, Mathematik/Informatik, Forschungsbericht",tr/trier/MI94-08,2017-06-08,,,,,,,informal,,,A New LP-Bound in Multivariate Lipschitz Optimization: Application to Unconstrained and Linearly Constrained Problems and to Systems of Inequalities,,,,94-08,1994.0
